image,json,mask
data/images/213/frame21999_leftImg8bit.jpg,data/mask/213/frame21999_gtFine_polygons.json,data/ouput/213/frame21999_gtFine_polygons.png
data/images/213/frame23158_leftImg8bit.jpg,data/mask/213/frame23158_gtFine_polygons.json,data/ouput/213/frame23158_gtFine_polygons.png
data/images/213/frame2346_leftImg8bit.jpg,data/mask/213/frame2346_gtFine_polygons.json,data/ouput/213/frame2346_gtFine_polygons.png
data/images/213/frame24203_leftImg8bit.jpg,data/mask/213/frame24203_gtFine_polygons.json,data/ouput/213/frame24203_gtFine_polygons.png
data/images/213/frame25596_leftImg8bit.jpg,data/mask/213/frame25596_gtFine_polygons.json,data/ouput/213/frame25596_gtFine_polygons.png
data/images/213/frame26658_leftImg8bit.jpg,data/mask/213/frame26658_gtFine_polygons.json,data/ouput/213/frame26658_gtFine_polygons.png
data/images/213/frame27203_leftImg8bit.jpg,data/mask/213/frame27203_gtFine_polygons.json,data/ouput/213/frame27203_gtFine_polygons.png
data/images/213/frame27573_leftImg8bit.jpg,data/mask/213/frame27573_gtFine_polygons.json,data/ouput/213/frame27573_gtFine_polygons.png
data/images/213/frame27908_leftImg8bit.jpg,data/mask/213/frame27908_gtFine_polygons.json,data/ouput/213/frame27908_gtFine_polygons.png
data/images/213/frame28135_leftImg8bit.jpg,data/mask/213/frame28135_gtFine_polygons.json,data/ouput/213/frame28135_gtFine_polygons.png
data/images/213/frame2846_leftImg8bit.jpg,data/mask/213/frame2846_gtFine_polygons.json,data/ouput/213/frame2846_gtFine_polygons.png
data/images/213/frame28749_leftImg8bit.jpg,data/mask/213/frame28749_gtFine_polygons.json,data/ouput/213/frame28749_gtFine_polygons.png
data/images/213/frame29050_leftImg8bit.jpg,data/mask/213/frame29050_gtFine_polygons.json,data/ouput/213/frame29050_gtFine_polygons.png
data/images/213/frame29505_leftImg8bit.jpg,data/mask/213/frame29505_gtFine_polygons.json,data/ouput/213/frame29505_gtFine_polygons.png
data/images/213/frame29794_leftImg8bit.jpg,data/mask/213/frame29794_gtFine_polygons.json,data/ouput/213/frame29794_gtFine_polygons.png
data/images/213/frame30203_leftImg8bit.jpg,data/mask/213/frame30203_gtFine_polygons.json,data/ouput/213/frame30203_gtFine_polygons.png
data/images/213/frame30430_leftImg8bit.jpg,data/mask/213/frame30430_gtFine_polygons.json,data/ouput/213/frame30430_gtFine_polygons.png
data/images/213/frame30885_leftImg8bit.jpg,data/mask/213/frame30885_gtFine_polygons.json,data/ouput/213/frame30885_gtFine_polygons.png
data/images/213/frame31044_leftImg8bit.jpg,data/mask/213/frame31044_gtFine_polygons.json,data/ouput/213/frame31044_gtFine_polygons.png
data/images/213/frame31612_leftImg8bit.jpg,data/mask/213/frame31612_gtFine_polygons.json,data/ouput/213/frame31612_gtFine_polygons.png
data/images/213/frame32044_leftImg8bit.jpg,data/mask/213/frame32044_gtFine_polygons.json,data/ouput/213/frame32044_gtFine_polygons.png
data/images/213/frame32794_leftImg8bit.jpg,data/mask/213/frame32794_gtFine_polygons.json,data/ouput/213/frame32794_gtFine_polygons.png
data/images/213/frame33180_leftImg8bit.jpg,data/mask/213/frame33180_gtFine_polygons.json,data/ouput/213/frame33180_gtFine_polygons.png
data/images/213/frame3334_leftImg8bit.jpg,data/mask/213/frame3334_gtFine_polygons.json,data/ouput/213/frame3334_gtFine_polygons.png
data/images/213/frame34430_leftImg8bit.jpg,data/mask/213/frame34430_gtFine_polygons.json,data/ouput/213/frame34430_gtFine_polygons.png
data/images/213/frame35658_leftImg8bit.jpg,data/mask/213/frame35658_gtFine_polygons.json,data/ouput/213/frame35658_gtFine_polygons.png
data/images/213/frame36271_leftImg8bit.jpg,data/mask/213/frame36271_gtFine_polygons.json,data/ouput/213/frame36271_gtFine_polygons.png
data/images/213/frame36908_leftImg8bit.jpg,data/mask/213/frame36908_gtFine_polygons.json,data/ouput/213/frame36908_gtFine_polygons.png
data/images/213/frame38021_leftImg8bit.jpg,data/mask/213/frame38021_gtFine_polygons.json,data/ouput/213/frame38021_gtFine_polygons.png
data/images/213/frame3809_leftImg8bit.jpg,data/mask/213/frame3809_gtFine_polygons.json,data/ouput/213/frame3809_gtFine_polygons.png
data/images/213/frame39044_leftImg8bit.jpg,data/mask/213/frame39044_gtFine_polygons.json,data/ouput/213/frame39044_gtFine_polygons.png
data/images/213/frame39635_leftImg8bit.jpg,data/mask/213/frame39635_gtFine_polygons.json,data/ouput/213/frame39635_gtFine_polygons.png
data/images/213/frame39953_leftImg8bit.jpg,data/mask/213/frame39953_gtFine_polygons.json,data/ouput/213/frame39953_gtFine_polygons.png
data/images/213/frame40908_leftImg8bit.jpg,data/mask/213/frame40908_gtFine_polygons.json,data/ouput/213/frame40908_gtFine_polygons.png
data/images/213/frame41180_leftImg8bit.jpg,data/mask/213/frame41180_gtFine_polygons.json,data/ouput/213/frame41180_gtFine_polygons.png
data/images/213/frame41817_leftImg8bit.jpg,data/mask/213/frame41817_gtFine_polygons.json,data/ouput/213/frame41817_gtFine_polygons.png
data/images/213/frame42249_leftImg8bit.jpg,data/mask/213/frame42249_gtFine_polygons.json,data/ouput/213/frame42249_gtFine_polygons.png
data/images/213/frame42567_leftImg8bit.jpg,data/mask/213/frame42567_gtFine_polygons.json,data/ouput/213/frame42567_gtFine_polygons.png
data/images/213/frame42771_leftImg8bit.jpg,data/mask/213/frame42771_gtFine_polygons.json,data/ouput/213/frame42771_gtFine_polygons.png
data/images/213/frame43362_leftImg8bit.jpg,data/mask/213/frame43362_gtFine_polygons.json,data/ouput/213/frame43362_gtFine_polygons.png
data/images/213/frame45453_leftImg8bit.jpg,data/mask/213/frame45453_gtFine_polygons.json,data/ouput/213/frame45453_gtFine_polygons.png
data/images/213/frame4734_leftImg8bit.jpg,data/mask/213/frame4734_gtFine_polygons.json,data/ouput/213/frame4734_gtFine_polygons.png
data/images/213/frame47908_leftImg8bit.jpg,data/mask/213/frame47908_gtFine_polygons.json,data/ouput/213/frame47908_gtFine_polygons.png
data/images/213/frame48453_leftImg8bit.jpg,data/mask/213/frame48453_gtFine_polygons.json,data/ouput/213/frame48453_gtFine_polygons.png
data/images/213/frame49271_leftImg8bit.jpg,data/mask/213/frame49271_gtFine_polygons.json,data/ouput/213/frame49271_gtFine_polygons.png
data/images/213/frame49453_leftImg8bit.jpg,data/mask/213/frame49453_gtFine_polygons.json,data/ouput/213/frame49453_gtFine_polygons.png
data/images/213/frame50385_leftImg8bit.jpg,data/mask/213/frame50385_gtFine_polygons.json,data/ouput/213/frame50385_gtFine_polygons.png
data/images/213/frame50635_leftImg8bit.jpg,data/mask/213/frame50635_gtFine_polygons.json,data/ouput/213/frame50635_gtFine_polygons.png
data/images/213/frame50930_leftImg8bit.jpg,data/mask/213/frame50930_gtFine_polygons.json,data/ouput/213/frame50930_gtFine_polygons.png
data/images/213/frame5284_leftImg8bit.jpg,data/mask/213/frame5284_gtFine_polygons.json,data/ouput/213/frame5284_gtFine_polygons.png
data/images/213/frame54021_leftImg8bit.jpg,data/mask/213/frame54021_gtFine_polygons.json,data/ouput/213/frame54021_gtFine_polygons.png
data/images/213/frame54499_leftImg8bit.jpg,data/mask/213/frame54499_gtFine_polygons.json,data/ouput/213/frame54499_gtFine_polygons.png
data/images/213/frame54794_leftImg8bit.jpg,data/mask/213/frame54794_gtFine_polygons.json,data/ouput/213/frame54794_gtFine_polygons.png
data/images/213/frame55294_leftImg8bit.jpg,data/mask/213/frame55294_gtFine_polygons.json,data/ouput/213/frame55294_gtFine_polygons.png
data/images/213/frame55703_leftImg8bit.jpg,data/mask/213/frame55703_gtFine_polygons.json,data/ouput/213/frame55703_gtFine_polygons.png
data/images/213/frame56226_leftImg8bit.jpg,data/mask/213/frame56226_gtFine_polygons.json,data/ouput/213/frame56226_gtFine_polygons.png
data/images/213/frame56680_leftImg8bit.jpg,data/mask/213/frame56680_gtFine_polygons.json,data/ouput/213/frame56680_gtFine_polygons.png
data/images/213/frame57158_leftImg8bit.jpg,data/mask/213/frame57158_gtFine_polygons.json,data/ouput/213/frame57158_gtFine_polygons.png
data/images/213/frame57499_leftImg8bit.jpg,data/mask/213/frame57499_gtFine_polygons.json,data/ouput/213/frame57499_gtFine_polygons.png
data/images/213/frame58385_leftImg8bit.jpg,data/mask/213/frame58385_gtFine_polygons.json,data/ouput/213/frame58385_gtFine_polygons.png
data/images/213/frame58567_leftImg8bit.jpg,data/mask/213/frame58567_gtFine_polygons.json,data/ouput/213/frame58567_gtFine_polygons.png
data/images/213/frame59112_leftImg8bit.jpg,data/mask/213/frame59112_gtFine_polygons.json,data/ouput/213/frame59112_gtFine_polygons.png
data/images/213/frame60112_leftImg8bit.jpg,data/mask/213/frame60112_gtFine_polygons.json,data/ouput/213/frame60112_gtFine_polygons.png
data/images/213/frame60453_leftImg8bit.jpg,data/mask/213/frame60453_gtFine_polygons.json,data/ouput/213/frame60453_gtFine_polygons.png
data/images/213/frame60953_leftImg8bit.jpg,data/mask/213/frame60953_gtFine_polygons.json,data/ouput/213/frame60953_gtFine_polygons.png
data/images/213/frame61499_leftImg8bit.jpg,data/mask/213/frame61499_gtFine_polygons.json,data/ouput/213/frame61499_gtFine_polygons.png
data/images/213/frame61749_leftImg8bit.jpg,data/mask/213/frame61749_gtFine_polygons.json,data/ouput/213/frame61749_gtFine_polygons.png
data/images/213/frame62794_leftImg8bit.jpg,data/mask/213/frame62794_gtFine_polygons.json,data/ouput/213/frame62794_gtFine_polygons.png
data/images/213/frame63021_leftImg8bit.jpg,data/mask/213/frame63021_gtFine_polygons.json,data/ouput/213/frame63021_gtFine_polygons.png
data/images/213/frame6309_leftImg8bit.jpg,data/mask/213/frame6309_gtFine_polygons.json,data/ouput/213/frame6309_gtFine_polygons.png
data/images/213/frame63635_leftImg8bit.jpg,data/mask/213/frame63635_gtFine_polygons.json,data/ouput/213/frame63635_gtFine_polygons.png
data/images/213/frame64385_leftImg8bit.jpg,data/mask/213/frame64385_gtFine_polygons.json,data/ouput/213/frame64385_gtFine_polygons.png
data/images/213/frame65112_leftImg8bit.jpg,data/mask/213/frame65112_gtFine_polygons.json,data/ouput/213/frame65112_gtFine_polygons.png
data/images/213/frame66021_leftImg8bit.jpg,data/mask/213/frame66021_gtFine_polygons.json,data/ouput/213/frame66021_gtFine_polygons.png
data/images/213/frame66249_leftImg8bit.jpg,data/mask/213/frame66249_gtFine_polygons.json,data/ouput/213/frame66249_gtFine_polygons.png
data/images/213/frame66476_leftImg8bit.jpg,data/mask/213/frame66476_gtFine_polygons.json,data/ouput/213/frame66476_gtFine_polygons.png
data/images/213/frame66749_leftImg8bit.jpg,data/mask/213/frame66749_gtFine_polygons.json,data/ouput/213/frame66749_gtFine_polygons.png
data/images/213/frame7134_leftImg8bit.jpg,data/mask/213/frame7134_gtFine_polygons.json,data/ouput/213/frame7134_gtFine_polygons.png
data/images/213/frame7909_leftImg8bit.jpg,data/mask/213/frame7909_gtFine_polygons.json,data/ouput/213/frame7909_gtFine_polygons.png
data/images/213/frame8781_leftImg8bit.jpg,data/mask/213/frame8781_gtFine_polygons.json,data/ouput/213/frame8781_gtFine_polygons.png
data/images/213/frame9356_leftImg8bit.jpg,data/mask/213/frame9356_gtFine_polygons.json,data/ouput/213/frame9356_gtFine_polygons.png
data/images/213/frame9631_leftImg8bit.jpg,data/mask/213/frame9631_gtFine_polygons.json,data/ouput/213/frame9631_gtFine_polygons.png
data/images/214/frame0018_leftImg8bit.jpg,data/mask/214/frame0018_gtFine_polygons.json,data/ouput/214/frame0018_gtFine_polygons.png
data/images/214/frame0093_leftImg8bit.jpg,data/mask/214/frame0093_gtFine_polygons.json,data/ouput/214/frame0093_gtFine_polygons.png
data/images/214/frame0985_leftImg8bit.jpg,data/mask/214/frame0985_gtFine_polygons.json,data/ouput/214/frame0985_gtFine_polygons.png
data/images/214/frame1345_leftImg8bit.jpg,data/mask/214/frame1345_gtFine_polygons.json,data/ouput/214/frame1345_gtFine_polygons.png
data/images/214/frame1525_leftImg8bit.jpg,data/mask/214/frame1525_gtFine_polygons.json,data/ouput/214/frame1525_gtFine_polygons.png
data/images/214/frame1675_leftImg8bit.jpg,data/mask/214/frame1675_gtFine_polygons.json,data/ouput/214/frame1675_gtFine_polygons.png
data/images/214/frame2035_leftImg8bit.jpg,data/mask/214/frame2035_gtFine_polygons.json,data/ouput/214/frame2035_gtFine_polygons.png
data/images/214/frame2455_leftImg8bit.jpg,data/mask/214/frame2455_gtFine_polygons.json,data/ouput/214/frame2455_gtFine_polygons.png
data/images/216/frame0091_leftImg8bit.jpg,data/mask/216/frame0091_gtFine_polygons.json,data/ouput/216/frame0091_gtFine_polygons.png
data/images/216/frame0285_leftImg8bit.jpg,data/mask/216/frame0285_gtFine_polygons.json,data/ouput/216/frame0285_gtFine_polygons.png
data/images/216/frame0419_leftImg8bit.jpg,data/mask/216/frame0419_gtFine_polygons.json,data/ouput/216/frame0419_gtFine_polygons.png
data/images/216/frame0509_leftImg8bit.jpg,data/mask/216/frame0509_gtFine_polygons.json,data/ouput/216/frame0509_gtFine_polygons.png
data/images/216/frame0825_leftImg8bit.jpg,data/mask/216/frame0825_gtFine_polygons.json,data/ouput/216/frame0825_gtFine_polygons.png
data/images/216/frame0885_leftImg8bit.jpg,data/mask/216/frame0885_gtFine_polygons.json,data/ouput/216/frame0885_gtFine_polygons.png
data/images/216/frame1155_leftImg8bit.jpg,data/mask/216/frame1155_gtFine_polygons.json,data/ouput/216/frame1155_gtFine_polygons.png
data/images/216/frame1245_leftImg8bit.jpg,data/mask/216/frame1245_gtFine_polygons.json,data/ouput/216/frame1245_gtFine_polygons.png
data/images/216/frame1305_leftImg8bit.jpg,data/mask/216/frame1305_gtFine_polygons.json,data/ouput/216/frame1305_gtFine_polygons.png
data/images/216/frame1485_leftImg8bit.jpg,data/mask/216/frame1485_gtFine_polygons.json,data/ouput/216/frame1485_gtFine_polygons.png
data/images/218/frame0019_leftImg8bit.jpg,data/mask/218/frame0019_gtFine_polygons.json,data/ouput/218/frame0019_gtFine_polygons.png
data/images/218/frame0505_leftImg8bit.jpg,data/mask/218/frame0505_gtFine_polygons.json,data/ouput/218/frame0505_gtFine_polygons.png
data/images/218/frame1555_leftImg8bit.jpg,data/mask/218/frame1555_gtFine_polygons.json,data/ouput/218/frame1555_gtFine_polygons.png
data/images/218/frame1825_leftImg8bit.jpg,data/mask/218/frame1825_gtFine_polygons.json,data/ouput/218/frame1825_gtFine_polygons.png
data/images/218/frame2365_leftImg8bit.jpg,data/mask/218/frame2365_gtFine_polygons.json,data/ouput/218/frame2365_gtFine_polygons.png
data/images/218/frame3175_leftImg8bit.jpg,data/mask/218/frame3175_gtFine_polygons.json,data/ouput/218/frame3175_gtFine_polygons.png
data/images/218/frame3835_leftImg8bit.jpg,data/mask/218/frame3835_gtFine_polygons.json,data/ouput/218/frame3835_gtFine_polygons.png
data/images/218/frame4585_leftImg8bit.jpg,data/mask/218/frame4585_gtFine_polygons.json,data/ouput/218/frame4585_gtFine_polygons.png
data/images/218/frame5725_leftImg8bit.jpg,data/mask/218/frame5725_gtFine_polygons.json,data/ouput/218/frame5725_gtFine_polygons.png
data/images/219/frame0014_leftImg8bit.jpg,data/mask/219/frame0014_gtFine_polygons.json,data/ouput/219/frame0014_gtFine_polygons.png
data/images/219/frame0270_leftImg8bit.jpg,data/mask/219/frame0270_gtFine_polygons.json,data/ouput/219/frame0270_gtFine_polygons.png
data/images/219/frame0450_leftImg8bit.jpg,data/mask/219/frame0450_gtFine_polygons.json,data/ouput/219/frame0450_gtFine_polygons.png
data/images/220/frame0009_leftImg8bit.jpg,data/mask/220/frame0009_gtFine_polygons.json,data/ouput/220/frame0009_gtFine_polygons.png
data/images/220/frame0146_leftImg8bit.jpg,data/mask/220/frame0146_gtFine_polygons.json,data/ouput/220/frame0146_gtFine_polygons.png
data/images/220/frame0386_leftImg8bit.jpg,data/mask/220/frame0386_gtFine_polygons.json,data/ouput/220/frame0386_gtFine_polygons.png
data/images/220/frame0476_leftImg8bit.jpg,data/mask/220/frame0476_gtFine_polygons.json,data/ouput/220/frame0476_gtFine_polygons.png
data/images/220/frame0671_leftImg8bit.jpg,data/mask/220/frame0671_gtFine_polygons.json,data/ouput/220/frame0671_gtFine_polygons.png
data/images/220/frame0881_leftImg8bit.jpg,data/mask/220/frame0881_gtFine_polygons.json,data/ouput/220/frame0881_gtFine_polygons.png
data/images/220/frame1001_leftImg8bit.jpg,data/mask/220/frame1001_gtFine_polygons.json,data/ouput/220/frame1001_gtFine_polygons.png
data/images/221/frame0779_leftImg8bit.jpg,data/mask/221/frame0779_gtFine_polygons.json,data/ouput/221/frame0779_gtFine_polygons.png
data/images/221/frame1169_leftImg8bit.jpg,data/mask/221/frame1169_gtFine_polygons.json,data/ouput/221/frame1169_gtFine_polygons.png
data/images/221/frame2519_leftImg8bit.jpg,data/mask/221/frame2519_gtFine_polygons.json,data/ouput/221/frame2519_gtFine_polygons.png
data/images/221/frame3029_leftImg8bit.jpg,data/mask/221/frame3029_gtFine_polygons.json,data/ouput/221/frame3029_gtFine_polygons.png
data/images/221/frame3269_leftImg8bit.jpg,data/mask/221/frame3269_gtFine_polygons.json,data/ouput/221/frame3269_gtFine_polygons.png
data/images/223/frame0046_leftImg8bit.jpg,data/mask/223/frame0046_gtFine_polygons.json,data/ouput/223/frame0046_gtFine_polygons.png
data/images/223/frame0801_leftImg8bit.jpg,data/mask/223/frame0801_gtFine_polygons.json,data/ouput/223/frame0801_gtFine_polygons.png
data/images/223/frame1161_leftImg8bit.jpg,data/mask/223/frame1161_gtFine_polygons.json,data/ouput/223/frame1161_gtFine_polygons.png
data/images/223/frame2168_leftImg8bit.jpg,data/mask/223/frame2168_gtFine_polygons.json,data/ouput/223/frame2168_gtFine_polygons.png
data/images/223/frame2571_leftImg8bit.jpg,data/mask/223/frame2571_gtFine_polygons.json,data/ouput/223/frame2571_gtFine_polygons.png
data/images/223/frame2769_leftImg8bit.jpg,data/mask/223/frame2769_gtFine_polygons.json,data/ouput/223/frame2769_gtFine_polygons.png
data/images/223/frame3745_leftImg8bit.jpg,data/mask/223/frame3745_gtFine_polygons.json,data/ouput/223/frame3745_gtFine_polygons.png
data/images/223/frame4144_leftImg8bit.jpg,data/mask/223/frame4144_gtFine_polygons.json,data/ouput/223/frame4144_gtFine_polygons.png
data/images/223/frame4349_leftImg8bit.jpg,data/mask/223/frame4349_gtFine_polygons.json,data/ouput/223/frame4349_gtFine_polygons.png
data/images/223/frame5789_leftImg8bit.jpg,data/mask/223/frame5789_gtFine_polygons.json,data/ouput/223/frame5789_gtFine_polygons.png
data/images/223/frame6166_leftImg8bit.jpg,data/mask/223/frame6166_gtFine_polygons.json,data/ouput/223/frame6166_gtFine_polygons.png
data/images/223/frame6382_leftImg8bit.jpg,data/mask/223/frame6382_gtFine_polygons.json,data/ouput/223/frame6382_gtFine_polygons.png
data/images/223/frame6704_leftImg8bit.jpg,data/mask/223/frame6704_gtFine_polygons.json,data/ouput/223/frame6704_gtFine_polygons.png
data/images/223/frame7119_leftImg8bit.jpg,data/mask/223/frame7119_gtFine_polygons.json,data/ouput/223/frame7119_gtFine_polygons.png
data/images/223/frame7444_leftImg8bit.jpg,data/mask/223/frame7444_gtFine_polygons.json,data/ouput/223/frame7444_gtFine_polygons.png
